group_id,query,atc_code,label
101,hydr,R07AX02,0
102,cobimetinib,L01XE41,1
102,cobimetinib,C02DD03,0
102,cobimetinib,P01BE03,0
102,cobimetinib,M03AX02,0
102,cobimetinib,D07AA02,0
102,cobimetinib,J01DH51,0
102,cobimetinib,S01ED01,0
102,cobimetinib,L04AA31,0
102,cobimetinib,R03AA05,0
103,cotel,L01XE41,1
103,cotel,P01BF01,0
103,cotel,N01BB20,0
103,cotel,L02AE04,0
103,cotel,N07XX03,0
103,cotel,S01ED01,0
103,cotel,B01AC09,0
103,cotel,J07AD01,0
103,cotel,L04AA04,0
104,cotellic,L01XE41,1
104,cotellic,A03AA07,0
104,cotellic,A06AX05,0
104,cotellic,N01AH02,0
104,cotellic,A10AB04,0
104,cotellic,L01XE37,0
104,cotellic,N01AB08,0
104,cotellic,L01BC02,0
104,cotellic,B02AA01,0
105,cobim,L01XE41,1
105,cobim,V03AB25,0
105,cobim,H05BX02,0
105,cobim,B01AD04,0
105,cobim,V03AB33,0
105,cobim,J01XX01,0
105,cobim,J01XA03,0
105,cobim,C10AX10,0
105,cobim,M03AC09,0
106,cote,L01XE41,1
106,cote,R01AD03,0
106,cote,R05CA03,0
106,cote,B01AB04,0
106,cote,C04AB01,0
106,cote,J07AL01,0
106,cote,B02AB01,0
106,cote,L02BA04,0
106,cote,L02BA01,0
107,cbmt,L01XE41,1
107,cbmt,C09AA03,0
107,cbmt,N01BB52,0
107,cbmt,B01AF02,0
107,cbmt,M04AC01,0
107,cbmt,M03AC03,0
107,cbmt,J01AA08,0
107,cbmt,J01XA05,0
107,cbmt,S01BA07,0
108,cbmtn,L01XE41,1
108,cbmtn,B03BA03,0
108,cbmtn,M04AA03,0
108,cbmtn,M03BA02,0
108,cbmtn,N02AX02,0
108,cbmtn,C02DC01,0
108,cbmtn,P01BC02,0
108,cbmtn,L02BG03,0
108,cbmtn,A03AA07,0
109,cobi,L01XE41,1
109,cobi,A16AB10,0
109,cobi,J05AD01,0
109,cobi,S01CA05,0
109,cobi,B05AA05,0
109,cobi,R06AA01,0
109,cobi,B01AE07,0
109,cobi,J07AM01,0
109,cobi,R05CA03,0
110,lamivudine,J05AF05,1
110,lamivudine,L01AA03,0
110,lamivudine,D04AB07,0
110,lamivudine,N06AA12,0
110,lamivudine,N05CA01,0
110,lamivudine,C10AX10,0
110,lamivudine,N05AN01,0
110,lamivudine,V03AB34,0
110,lamivudine,J04AB02,0
111,zeffix,J05AF05,1
111,zeffix,M05BX06,0
111,zeffix,B01AE04,0
111,zeffix,V09FX01,0
111,zeffix,J07AL01,0
111,zeffix,C03DB01,0
111,zeffix,L02AE02,0
111,zeffix,L02AE01,0
111,zeffix,G03AC08,0
112,lami,J05AF05,1
112,lami,L03AA03,0
112,lami,S01EE03,0
112,lami,C10AX08,0
112,lami,A16AB03,0
112,lami,A10AE05,0
112,lami,V03AB35,0
112,lami,N01AH02,0
112,lami,B03BB01,0
113,zeffi,J05AF05,1
113,zeffi,J01XX11,0
113,zeffi,N05BA04,0
113,zeffi,N05BE01,0
113,zeffi,R06AA04,0
113,zeffi,L04AX02,0
113,zeffi,B02BX04,0
113,zeffi,V03AB11,0
113,zeffi,A07EA06,0
114,lamiv,J05AF05,1
114,lamiv,A10AB05,0
114,lamiv,J02AX05,0
114,lamiv,L04AE01,0
114,lamiv,D02AX01,0
114,lamiv,A05AA02,0
114,lamiv,A06AD11,0
114,lamiv,L04AA16,0
114,lamiv,C10AX16,0
115,zeff,J05AF05,1
115,zeff,R01AA05,0
115,zeff,N05AB02,0
115,zeff,S01JA01,0
115,zeff,A11AB,0
115,zeff,N05AE01,0
115,zeff,L01XC02,0
115,zeff,N05AD01,0
115,zeff,L02BB05,0
116,epiv,J05AF05,1
116,epiv,L01XC23,0
116,epiv,G03AD01,0
116,epiv,N02CX03,0
116,epiv,J04AB02,0
116,epiv,B01AB04,0
116,epiv,G03XB01,0
116,epiv,A10BB03,0
116,epiv,L01XC15,0
117,epivir,J05AF05,1
117,epivir,J01EC01,0
117,epivir,N01BB09,0
117,epivir,B01AD11,0
117,epivir,B02AB03,0
117,epivir,L03AA02,0
117,epivir,L01DB03,0
117,epivir,P02AX01,0
117,epivir,N03AF02,0
118,lmvd,J05AF05,1
118,lmvd,A12AA01,0
118,lmvd,L01BB04,0
118,lmvd,N06AX25,0
118,lmvd,R03DX10,0
118,lmvd,N04BD03,0
118,lmvd,L01AA02,0
118,lmvd,R03DC03,0
118,lmvd,N03AG01,0
119,lamivudine (3tc),J05AF05,1
119,lamivudine (3tc),M05BA03,0
119,lamivudine (3tc),N06AX11,0
119,lamivudine (3tc),J01CE08,0
119,lamivudine (3tc),M05BX04,0
119,lamivudine (3tc),M01AE02,0
119,lamivudine (3tc),L01XA03,0
119,lamivudine (3tc),C09CA01,0
119,lamivudine (3tc),G03AA07,0
120,gluc,A10BF01,1
120,gluc,L01XE23,0
120,gluc,C01DA08,0
120,gluc,B05XA07,0
120,gluc,G02AB03,0
120,gluc,J01CR02,0
120,gluc,L04AX02,0
120,gluc,N04BX02,0
120,gluc,N07AA02,0
121,prec,A10BF01,1
121,prec,C01CA24,0
121,prec,V08CA08,0
121,prec,J01DA08,0
121,prec,A10BD02,0
121,prec,N01AX13,0
121,prec,M01AE03,0
121,prec,A10BB09,0
121,prec,C04AD03,0
122,acab,A10BF01,1
122,acab,L04AF01,0
122,acab,L01XC19,0
122,acab,V08AB02,0
122,acab,A09AB01,0
122,acab,N03AE01,0
122,acab,C01AA05,0
122,acab,B01AA01,0
122,acab,L01DB03,0
123,crbs,A10BF01,1
123,crbs,L02BX02,0
123,crbs,L01XE01,0
123,crbs,H03BB02,0
123,crbs,L01AA06,0
123,crbs,N05AX08,0
123,crbs,J05AF05,0
123,crbs,J04AB05,0
123,crbs,N04AA02,0
124,glucobay,A10BF01,1
124,glucobay,A12BA03,0
124,glucobay,R01AD07,0
124,glucobay,N06AX25,0
124,glucobay,R03AK06,0
124,glucobay,C10AB05,0
124,glucobay,M05BA01,0
124,glucobay,N01AB08,0
124,glucobay,R03BC03,0
125,acar,A10BF01,1
125,acar,R03CC03,0
125,acar,N05CJ02,0
125,acar,P02BA01,0
125,acar,D01AE19,0
125,acar,V03AE02,0
125,acar,S01HA03,0
125,acar,N02CA01,0
125,acar,N01BB20,0
126,acarb,A10BF01,1
126,acarb,V08AB05,0
126,acarb,P01AA01,0
126,acarb,M03BX05,0
126,acarb,L04AH01,0
126,acarb,J07AP03,0
126,acarb,M05BX04,0
126,acarb,L04AF02,0
126,acarb,N03AX14,0
127,gluco,A10BF01,1
127,gluco,G02AB01,0
127,gluco,L04AD01,0
127,gluco,R05CB,0
127,gluco,L01XX02,0
127,gluco,V10XX02,0
127,gluco,R06AX26,0
127,gluco,A12AA02,0
127,gluco,N07AA02,0
128,preco,A10BF01,1
128,preco,D05BB02,0
128,preco,V08CA01,0
128,preco,C01CA07,0
128,preco,N04BC05,0
128,preco,S01EE03,0
128,preco,L02BG06,0
128,preco,A10AB05,0
128,preco,R05CB,0
129,acarbose,A10BF01,1
129,acarbose,J01XX11,0
129,acarbose,N06AF01,0
129,acarbose,C02KX05,0
129,acarbose,N06AA09,0
129,acarbose,P02AB02,0
129,acarbose,L01XC11,0
129,acarbose,J01CA12,0
129,acarbose,R06AE09,0
130,acetazolamide,S01EC01,1
130,acetazolamide,S01AD01,0
130,acetazolamide,C10AC02,0
130,acetazolamide,M03BX03,0
130,acetazolamide,N05AL01,0
130,acetazolamide,N06AA02,0
130,acetazolamide,N06AA21,0
130,acetazolamide,J07AD01,0
130,acetazolamide,R03DA04,0
131,glaup,S01EC01,1
131,glaup,B01AD11,0
131,glaup,A12CC02,0
131,glaup,L01BC05,0
131,glaup,V03AB04,0
131,glaup,N03AF01,0
131,glaup,V08AA01,0
131,glaup,H01BB01,0
131,glaup,H03BX01,0
132,diamox,S01EC01,1
132,diamox,L04AD01,0
132,diamox,A16AX01,0
132,diamox,M03BX02,0
132,diamox,N05BA,0
132,diamox,H01AA05,0
132,diamox,J01CF06,0
132,diamox,L04AA36,0
132,diamox,A12AA03,0
133,ctzlm,S01EC01,1
133,ctzlm,A06AD15,0
133,ctzlm,J01FA10,0
133,ctzlm,B01AD01,0
133,ctzlm,B02BX04,0
133,ctzlm,J01MA14,0
133,ctzlm,L01XE05,0
133,ctzlm,L03AC01,0
133,ctzlm,A02BA02,0
134,diam,S01EC01,1
134,diam,V08CA03,0
134,diam,H01CC02,0
134,diam,J05AE09,0
134,diam,N01BB04,0
134,diam,J01XX11,0
134,diam,J05AF09,0
134,diam,S01GX09,0
134,diam,B01AB05,0
135,glaupax,S01EC01,1
135,glaupax,N07XX03,0
135,glaupax,C08CA06,0
135,glaupax,J05AX15,0
135,glaupax,A02BA01,0
135,glaupax,S01AB04,0
135,glaupax,L01BB03,0
135,glaupax,N05CD08,0
135,glaupax,P01BE03,0
136,diamo,S01EC01,1
136,diamo,B01AB01,0
136,diamo,C07AB02,0
136,diamo,A06AB02,0
136,diamo,C08DB01,0
136,diamo,G04BE09,0
136,diamo,L01XE44,0
136,diamo,N02AC01,0
136,diamo,V08AB07,0
137,glau,S01EC01,1
137,glau,L01XE23,0
137,glau,M05BA03,0
137,glau,S01GX09,0
137,glau,J07AJ52,0
137,glau,L01AA03,0
137,glau,J01FF01,0
137,glau,L04AC04,0
137,glau,B02BX06,0
138,aceta,S01EC01,1
138,aceta,H02AB01,0
138,aceta,N05CD03,0
138,aceta,L01BB05,0
138,aceta,L01AD01,0
138,aceta,J01FF02,0
138,aceta,A11HA01,0
138,aceta,D05AX52,0
138,aceta,L01CB02,0
139,acet,S01EC01,1
139,acet,N05AF01,0
139,acet,C10AB04,0
139,acet,L04AC10,0
139,acet,V03AB24,0
139,acet,C02DC01,0
139,acet,L01XC12,0
139,acet,J06BB04,0
139,acet,N05AF05,0
140,acetylcystein,R05CB01,1
140,acetylcystein,J05AH03,0
140,acetylcystein,L04AD01,0
140,acetylcystein,L03AB07,0
140,acetylcystein,J07AM01,0
140,acetylcystein,S01EE03,0
140,acetylcystein,B01AC16,0
140,acetylcystein,J07CA09,0
140,acetylcystein,G04BD07,0
141,acetaderm,R05CB01,1
141,acetaderm,J05AF02,0
141,acetaderm,A07EA06,0
141,acetaderm,L02AE02,0
141,acetaderm,H01AC03,0
141,acetaderm,L02BB01,0
141,acetaderm,L01AA03,0
141,acetaderm,L03AB11,0
141,acetaderm,B01AE05,0
142,ctylc,R05CB01,1
142,ctylc,L04AH02,0
142,ctylc,N06DA02,0
142,ctylc,V03AB15,0
142,ctylc,L02AE04,0
142,ctylc,H05BX04,0
142,ctylc,V03AB26,0
142,ctylc,J01DB04,0
142,ctylc,P01BC01,0
143,aceta,R05CB01,1
143,aceta,D06AX01,0
143,aceta,H01CB02,0
143,aceta,L01XC15,0
143,aceta,A10BF01,0
143,aceta,V03AF02,0
143,aceta,J06BB16,0
143,aceta,L01AX07,0
143,aceta,L04AC01,0
144,mucomyst,R05CB01,1
144,mucomyst,M01AE02,0
144,mucomyst,R03BB01,0
144,mucomyst,A11CC03,0
144,mucomyst,M03BX01,0
144,mucomyst,C02CA04,0
144,mucomyst,N05CD08,0
144,mucomyst,V09BA02,0
144,mucomyst,M03AC09,0
145,ctyl,R05CB01,1
145,ctyl,L01XE24,0
145,ctyl,N06AX11,0
145,ctyl,A10BX02,0
145,ctyl,J05AF02,0
145,ctyl,N05CD03,0
145,ctyl,B05AA05,0
145,ctyl,N03AE01,0
145,ctyl,C01DG01,0
146,acety,R05CB01,1
146,acety,H05BX04,0
146,acety,B01AE07,0
146,acety,N05CC01,0
146,acety,M03AA01,0
146,acety,B01AF01,0
146,acety,H01AA02,0
146,acety,M05BA01,0
146,acety,J01CF02,0
147,acet,R05CB01,1
147,acet,J02AX01,0
147,acet,L04AC07,0
147,acet,B01AD02,0
147,acet,B05BB01,0
147,acet,J01XB01,0
147,acet,P01BA01,0
147,acet,R03DA05,0
147,acet,L01XK01,0
148,acemu,R05CB01,1
148,acemu,A02BA01,0
148,acemu,D08AG02,0
148,acemu,N05AH03,0
148,acemu,J01DB01,0
148,acemu,L01XE25,0
148,acemu,L01XE37,0
148,acemu,L01XE18,0
148,acemu,A03FA01,0
149,acemuc,R05CB01,1
149,acemuc,J01FF02,0
149,acemuc,J04BA02,0
149,acemuc,M01AB05,0
149,acemuc,P03AX01,0
149,acemuc,J02AA01,0
149,acemuc,J05AF06,0
149,acemuc,D08AE04,0
149,acemuc,A07AA02,0
150,herp,J05AB01,1
150,herp,V09FX01,0
150,herp,J04AK05,0
150,herp,A10BB12,0
150,herp,D08AX02,0
150,herp,N01AF03,0
150,herp,A16AB10,0
150,herp,P01AA03,0
150,herp,L01XC22,0
151,acyc 800mg,J05AB01,1
151,acyc 800mg,J01XX06,0
151,acyc 800mg,N06AA10,0
151,acyc 800mg,L01XE02,0
151,acyc 800mg,B03AC04,0
151,acyc 800mg,R03DA04,0
151,acyc 800mg,C03DA04,0
151,acyc 800mg,G03AA14,0
151,acyc 800mg,A10BB07,0
152,aciclovir 800,J05AB01,1
152,aciclovir 800,V10XX02,0
152,aciclovir 800,J01MB02,0
152,aciclovir 800,D10AE51,0
152,aciclovir 800,V03AB03,0
152,aciclovir 800,H01BA01,0
152,aciclovir 800,A04AA01,0
152,aciclovir 800,J01DH04,0
152,aciclovir 800,V03AB37,0
153,herp 800mg,J05AB01,1
153,herp 800mg,R05CB02,0
153,herp 800mg,J05AF09,0
153,herp 800mg,G04BD04,0
153,herp 800mg,L04AF07,0
153,herp 800mg,J01CA12,0
153,herp 800mg,A02BC02,0
153,herp 800mg,M01AB05,0
153,herp 800mg,V08CA01,0
154,herpesin 800mg,J05AB01,1
154,herpesin 800mg,A10AE05,0
154,herpesin 800mg,L01BC06,0
154,herpesin 800mg,P02BB04,0
154,herpesin 800mg,R06AA05,0
154,herpesin 800mg,B01AE04,0
154,herpesin 800mg,N06AA04,0
154,herpesin 800mg,B03AA07,0
154,herpesin 800mg,M03AC04,0
155,tuong tu aciclovir (lo 20) 800,J05AB01,1
155,tuong tu aciclovir (lo 20) 800,G03AA05,0
155,tuong tu aciclovir (lo 20) 800,R03BC03,0
155,tuong tu aciclovir (lo 20) 800,L01BB05,0
155,tuong tu aciclovir (lo 20) 800,B01AX05,0
155,tuong tu aciclovir (lo 20) 800,J01DH51,0
155,tuong tu aciclovir (lo 20) 800,L04AX04,0
155,tuong tu aciclovir (lo 20) 800,L01AA01,0
155,tuong tu aciclovir (lo 20) 800,M03AC04,0
156,zovirax,J05AB01,1
156,zovirax,N05CA01,0
156,zovirax,A06AD01,0
156,zovirax,V08AB07,0
156,zovirax,B01AA01,0
156,zovirax,J01DA07,0
156,zovirax,R03AC03,0
156,zovirax,A07BA01,0
156,zovirax,J01DH51,0
157,herpe,J05AB01,1
157,herpe,C01CA08,0
157,herpe,B02AA02,0
157,herpe,D10AD01,0
157,herpe,B01AC23,0
157,herpe,L01DC03,0
157,herpe,B02BX06,0
157,herpe,L01CD02,0
157,herpe,N05CF02,0
158,zovi 800,J05AB01,1
158,zovi 800,L01BB05,0
158,zovi 800,M03BC01,0
158,zovi 800,L01AD02,0
158,zovi 800,L02AB01,0
158,zovi 800,N06DA02,0
158,zovi 800,L01XX07,0
158,zovi 800,R01AD07,0
158,zovi 800,D06BX01,0
159,acyc 800,J05AB01,1
159,acyc 800,M05BA07,0
159,acyc 800,J01BA01,0
159,acyc 800,L01XE22,0
159,acyc 800,S01EE01,0
159,acyc 800,P02AX01,0
159,acyc 800,N02AJ06,0
159,acyc 800,J06BB04,0
159,acyc 800,J05AH03,0
160,aspirin ph8,N02BA01,1
160,aspirin ph8,C03AA03,0
160,aspirin ph8,J07BD54,0
160,aspirin ph8,B03AB11,0
160,aspirin ph8,R05CB13,0
160,aspirin ph8,H03AA03,0
160,aspirin ph8,N01BB04,0
160,aspirin ph8,H01BB01,0
160,aspirin ph8,B02BD03,0
161,sprn,N02BA01,1
161,sprn,N04BC09,0
161,sprn,P01BB51,0
161,sprn,G04BE01,0
161,sprn,M01AE02,0
161,sprn,H01CC01,0
161,sprn,C01BD04,0
161,sprn,R03DC53,0
161,sprn,J01MA06,0
162,acid 81,N02BA01,1
162,acid 81,N01AX03,0
162,acid 81,L02AE04,0
162,acid 81,L01XE01,0
162,acid 81,D02AE01,0
162,acid 81,M01AX05,0
162,acid 81,L01XC03,0
162,acid 81,N06AB10,0
162,acid 81,N02AA05,0
163,aspir,N02BA01,1
163,aspir,G04BX06,0
163,aspir,V03AF01,0
163,aspir,B01AC04,0
163,aspir,P01BD01,0
163,aspir,N01AF03,0
163,aspir,N05BA06,0
163,aspir,R01AA07,0
163,aspir,N04BD03,0
164,acid acetylsalicylic (aspirin) 81mg,N02BA01,1
164,acid acetylsalicylic (aspirin) 81mg,N06AB05,0
164,acid acetylsalicylic (aspirin) 81mg,G04BD07,0
164,acid acetylsalicylic (aspirin) 81mg,R01AD12,0
164,acid acetylsalicylic (aspirin) 81mg,L04AA06,0
164,acid acetylsalicylic (aspirin) 81mg,L01DB06,0
164,acid acetylsalicylic (aspirin) 81mg,N07AA03,0
164,acid acetylsalicylic (aspirin) 81mg,J05AG01,0
164,acid acetylsalicylic (aspirin) 81mg,P02AX01,0
165,aspirin ph8 81,N02BA01,1
165,aspirin ph8 81,C03CA02,0
165,aspirin ph8 81,R01AD03,0
165,aspirin ph8 81,C09AA08,0
165,aspirin ph8 81,A10BB09,0
165,aspirin ph8 81,J05AF01,0
165,aspirin ph8 81,D06AX01,0
165,aspirin ph8 81,V03AB15,0
165,aspirin ph8 81,V08AB02,0
166,aspegic,N02BA01,1
166,aspegic,S01EE04,0
166,aspegic,V10XX02,0
166,aspegic,N06BA07,0
166,aspegic,N01AH06,0
166,aspegic,J05AH02,0
166,aspegic,R01AD07,0
166,aspegic,C10AA03,0
166,aspegic,N02AJ06,0
167,aspirin (dang vien dan) 81mg,N02BA01,1
167,aspirin (dang vien dan) 81mg,N04BA02,0
167,aspirin (dang vien dan) 81mg,J01CA12,0
167,aspirin (dang vien dan) 81mg,N03AA02,0
167,aspirin (dang vien dan) 81mg,R06AX13,0
167,aspirin (dang vien dan) 81mg,J01CF02,0
167,aspirin (dang vien dan) 81mg,J07AJ51,0
167,aspirin (dang vien dan) 81mg,L01XX24,0
167,aspirin (dang vien dan) 81mg,L01XC15,0
168,aspe 81mg,N02BA01,1
168,aspe 81mg,N06AA01,0
168,aspe 81mg,C09AA02,0
168,aspe 81mg,D10AE51,0
168,aspe 81mg,R03BA02,0
168,aspe 81mg,J04AB02,0
168,aspe 81mg,V03AC01,0
168,aspe 81mg,C09AA06,0
168,aspe 81mg,D07CC01,0
169,acid,N02BA01,1
169,acid,L02BB05,0
169,acid,C03BA11,0
169,acid,L01XE07,0
169,acid,L04AC07,0
169,acid,L01XE08,0
169,acid,J04AK02,0
169,acid,J07BH01,0
169,acid,N02CC03,0
170,vtmn,A11GA01,1
170,vtmn,A02BA01,0
170,vtmn,D05AX52,0
170,vtmn,A02AH01,0
170,vtmn,G04CA52,0
170,vtmn,V03AX03,0
170,vtmn,G03AC06,0
170,vtmn,J01AA06,0
170,vtmn,B02BD04,0
171,c-vi,A11GA01,1
171,c-vi,J07AL52,0
171,c-vi,R03AB02,0
171,c-vi,L04AX06,0
171,c-vi,C10AX09,0
171,c-vi,C07AB02,0
171,c-vi,L04AA29,0
171,c-vi,R03AA15,0
171,c-vi,C07AG01,0
172,c-vit,A11GA01,1
172,c-vit,A14AA08,0
172,c-vit,L04AX06,0
172,c-vit,A02BX02,0
172,c-vit,L03AB01,0
172,c-vit,D08AC02,0
172,c-vit,J01XA04,0
172,c-vit,B01AA03,0
172,c-vit,L04AA03,0
173,cebi,A11GA01,1
173,cebi,C04AX01,0
173,cebi,L01XX14,0
173,cebi,V03AE10,0
173,cebi,J01CR05,0
173,cebi,N06AB08,0
173,cebi,G03XC01,0
173,cebi,P01AE05,0
173,cebi,P03AC01,0
174,acid,A11GA01,1
174,acid,N05BA01,0
174,acid,C03BA11,0
174,acid,H01BB01,0
174,acid,D06AX02,0
174,acid,B01AF02,0
174,acid,A07AA11,0
174,acid,L02BG04,0
174,acid,L01AA01,0
175,acid ascorbic (vitamin c),A11GA01,1
175,acid ascorbic (vitamin c),N02CA52,0
175,acid ascorbic (vitamin c),C07AA03,0
175,acid ascorbic (vitamin c),L01BC07,0
175,acid ascorbic (vitamin c),N02AB02,0
175,acid ascorbic (vitamin c),J01GA01,0
175,acid ascorbic (vitamin c),R03AB02,0
175,acid ascorbic (vitamin c),M05BA03,0
175,acid ascorbic (vitamin c),S01AE05,0
176,cebio,A11GA01,1
176,cebio,N05AX08,0
176,cebio,L01FH03,0
176,cebio,H02AB02,0
176,cebio,B02BX04,0
176,cebio,N05AX12,0
176,cebio,L01BB03,0
176,cebio,G02CB03,0
176,cebio,N07BA01,0
177,vitamin c (acid ascorbic),A11GA01,1
177,vitamin c (acid ascorbic),R01AA05,0
177,vitamin c (acid ascorbic),G03AC01,0
177,vitamin c (acid ascorbic),R06AA04,0
177,vitamin c (acid ascorbic),D06BA01,0
177,vitamin c (acid ascorbic),V09XA01,0
177,vitamin c (acid ascorbic),B01AE01,0
177,vitamin c (acid ascorbic),V03AF01,0
177,vitamin c (acid ascorbic),J01DD13,0
178,vitamin c,A11GA01,1
178,vitamin c,N06AX21,0
178,vitamin c,H02AB07,0
178,vitamin c,D11AH02,0
178,vitamin c,L04AF02,0
178,vitamin c,J05AE10,0
178,vitamin c,D06BB10,0
178,vitamin c,H04AA01,0
178,vitamin c,C01AA05,0
179,vitam,A11GA01,1
179,vitam,A10BB07,0
179,vitam,L04AA33,0
179,vitam,V03AB24,0
179,vitam,N03AD01,0
179,vitam,N02CD02,0
179,vitam,M05BX04,0
179,vitam,V03AE04,0
179,vitam,J04AK01,0
180,acid 3%,S02AA03,1
180,acid 3%,N02CC03,0
180,acid 3%,L01AA02,0
180,acid 3%,J07BA02,0
180,acid 3%,J05AX06,0
180,acid 3%,D10AD01,0
180,acid 3%,L04AC08,0
180,acid 3%,S01EC01,0
180,acid 3%,J05AP01,0
181,cd br,S02AA03,1
181,cd br,J06BB16,0
181,cd br,N01BA02,0
181,cd br,C02KX01,0
181,cd br,J05AB11,0
181,cd br,N03AE01,0
181,cd br,C07AA05,0
181,cd br,L01AD02,0
181,cd br,V03AB11,0
182,cd b,S02AA03,1
182,cd b,S01FB01,0
182,cd b,L04AA16,0
182,cd b,J02AC05,0
182,cd b,L01XE25,0
182,cd b,V03AE10,0
182,cd b,L01XC18,0
182,cd b,C10AD02,0
182,cd b,P01CX01,0
183,boric acid 3%,S02AA03,1
183,boric acid 3%,B05AA05,0
183,boric acid 3%,L03AA02,0
183,boric acid 3%,A08AA60,0
183,boric acid 3%,L04AC14,0
183,boric acid 3%,B01AA01,0
183,boric acid 3%,J05AH02,0
183,boric acid 3%,B01AC30,0
183,boric acid 3%,J07AG01,0
184,bori 3%,S02AA03,1
184,bori 3%,J07BH02,0
184,bori 3%,J05AP51,0
184,bori 3%,A11DA01,0
184,bori 3%,L01XX60,0
184,bori 3%,L03AA03,0
184,bori 3%,B01AC05,0
184,bori 3%,N05BA01,0
184,bori 3%,R01AD07,0
185,boric,S02AA03,1
185,boric,L01XK03,0
185,boric,R01AA07,0
185,boric,A10BX09,0
185,boric,P01BB01,0
185,boric,M03BX05,0
185,boric,L01XA02,0
185,boric,N06AX11,0
185,boric,V03AF02,0
186,acid,S02AA03,1
186,acid,L01FH03,0
186,acid,C02DA01,0
186,acid,L01XC19,0
186,acid,J01CF02,0
186,acid,D07AC13,0
186,acid,B01AB01,0
186,acid,J06BB03,0
186,acid,J01CA12,0
187,acid boric,S02AA03,1
187,acid boric,L01XE25,0
187,acid boric,L01XX59,0
187,acid boric,G03AA07,0
187,acid boric,C09AA03,0
187,acid boric,V06DC02,0
187,acid boric,V03AB14,0
187,acid boric,G04CB01,0
187,acid boric,N05CF03,0
188,boric acid,S02AA03,1
188,boric acid,V08AB07,0
188,boric acid,M01AB01,0
188,boric acid,H02AB09,0
188,boric acid,B01AF02,0
188,boric acid,D05AA01,0
188,boric acid,L04AE02,0
188,boric acid,H01AC01,0
188,boric acid,N02CX03,0
189,bori,S02AA03,1
189,bori,C03BA08,0
189,bori,C10AA07,0
189,bori,L02BB05,0
189,bori,B01AA03,0
189,bori,V03AX09,0
189,bori,N05CF02,0
189,bori,J05AB14,0
189,bori,J02AC04,0
190,vita,B03BB01,1
190,vita,A10BX06,0
190,vita,A12AA04,0
190,vita,S01JA01,0
190,vita,N05AF05,0
190,vita,N06DA03,0
190,vita,L01XE08,0
190,vita,J02AA01,0
190,vita,L01AD03,0
191,acid folic,B03BB01,1
191,acid folic,A07BA01,0
191,acid folic,N02BE51,0
191,acid folic,B01AE04,0
191,acid folic,J05AX16,0
191,acid folic,N05AH01,0
191,acid folic,M03AC03,0
191,acid folic,J05AR03,0
191,acid folic,M05BA08,0
192,folic acid (vitamin b9),B03BB01,1
192,folic acid (vitamin b9),V03AB26,0
192,folic acid (vitamin b9),N05CF03,0
192,folic acid (vitamin b9),S02BA08,0
192,folic acid (vitamin b9),J07AJ51,0
192,folic acid (vitamin b9),D06AX05,0
192,folic acid (vitamin b9),J01DH51,0
192,folic acid (vitamin b9),D04AB07,0
192,folic acid (vitamin b9),J05AX08,0
193,flc c,B03BB01,1
193,flc c,L04AC13,0
193,flc c,L01AB01,0
193,flc c,A16AB05,0
193,flc c,N05CD05,0
193,flc c,C01BC04,0
193,flc c,B05BA02,0
193,flc c,N02CA02,0
193,flc c,L01DB01,0
194,acid,B03BB01,1
194,acid,A10BH01,0
194,acid,C03AA03,0
194,acid,H01BB04,0
194,acid,C08DB01,0
194,acid,B01AC16,0
194,acid,J01BA01,0
194,acid,L04AC13,0
194,acid,N02AF02,0
195,acid folic (vitamin b9),B03BB01,1
195,acid folic (vitamin b9),D02AA01,0
195,acid folic (vitamin b9),C01AA05,0
195,acid folic (vitamin b9),D10AX03,0
195,acid folic (vitamin b9),V03AB14,0
195,acid folic (vitamin b9),A09AA02,0
195,acid folic (vitamin b9),B01AB05,0
195,acid folic (vitamin b9),C03DA04,0
195,acid folic (vitamin b9),P01BB01,0
196,folac,B03BB01,1
196,folac,H02AA02,0
196,folac,N05AH03,0
196,folac,V06DC02,0
196,folac,L03AC01,0
196,folac,J05AE02,0
196,folac,H05BX04,0
196,folac,S01AD01,0
196,folac,C01BD06,0
197,vitamin b9,B03BB01,1
197,vitamin b9,L01XX55,0
197,vitamin b9,N05CD03,0
197,vitamin b9,A05BA01,0
197,vitamin b9,V10XX03,0
197,vitamin b9,H05BX04,0
197,vitamin b9,L01XX24,0
197,vitamin b9,N03AG06,0
197,vitamin b9,R05CB01,0
198,flc ,B03BB01,1
198,flc ,A10AE04,0
198,flc ,L02AE03,0
198,flc ,B03AA07,0
198,flc ,J06BB02,0
198,flc ,H01AC01,0
198,flc ,B06AA04,0
198,flc ,A04AA05,0
198,flc ,A16AB03,0
199,foli,B03BB01,1
199,foli,N02CC06,0
199,foli,J01CF02,0
199,foli,H05BA01,0
199,foli,C08CA01,0
199,foli,G04BD07,0
199,foli,A07DA03,0
199,foli,A10AB05,0
199,foli,L01CD04,0
200,iodam,V08AA01,1
200,iodam,A12CC07,0
200,iodam,B01AE07,0
200,iodam,L01AA06,0
200,iodam,M04AA01,0
200,iodam,P01BA01,0
200,iodam,G04BA02,0
200,iodam,B01AE06,0
200,iodam,J07AD01,0
201,tele,V08AA01,1
201,tele,A11AA03,0
201,tele,B01AE01,0
201,tele,G03AA14,0
201,tele,S01AB04,0
201,tele,N07AA04,0
201,tele,N03AF02,0
201,tele,J07AJ51,0
201,tele,V09FX03,0
